sample, time, clock, pulses, frequency
95, 50007468, 125702, 100, 99441.7
96, 50007553, 125702, 100, 99441.7
97, 50007648, 125702, 100, 99441.7
98, 50007738, 125702, 100, 99441.7
99, 50007873, 125702, 100, 99441.7
100, 50007958, 125702, 100, 99441.7
101, 50008033, 125702, 100, 99441.7
102, 50008113, 125702, 100, 99441.7
103, 50008190, 125702, 100, 99441.7
104, 50008271, 125702, 100, 99441.7
105, 50008364, 125702, 100, 99441.7
106, 50008455, 125702, 100, 99441.7
107, 50008539, 125702, 100, 99441.7
108, 50008626, 125702, 100, 99441.7
109, 50008708, 125702, 100, 99441.7
110, 50008794, 125702, 100, 99441.7
111, 50008877, 125702, 100, 99441.7
112, 50008965, 125230, 247, 246546.8
113, 50009103, 125230, 247, 246546.8
114, 50009221, 125230, 247, 246546.8
115, 50009281, 125230, 247, 246546.8
116, 50009341, 125230, 247, 246546.8
117, 50009400, 125230, 247, 246546.8
118, 50009463, 125230, 247, 246546.8
119, 50009528, 125230, 247, 246546.8
120, 50009596, 125230, 247, 246546.8
121, 50009676, 125230, 247, 246546.8
122, 50009747, 125230, 247, 246546.8
123, 50009825, 125230, 247, 246546.8
124, 50009901, 125230, 247, 246546.8
125, 50009975, 125230, 247, 246546.8
126, 50010047, 125230, 247, 246546.8
127, 50010126, 125230, 247, 246546.8
128, 50010205, 125230, 247, 246546.8
129, 50010325, 125230, 247, 246546.8
130, 50010395, 125230, 247, 246546.8
131, 50010463, 125230, 247, 246546.8
132, 50010527, 125230, 247, 246546.8
133, 50010593, 125230, 247, 246546.8
134, 50010662, 125230, 247, 246546.8
135, 50010740, 125230, 247, 246546.8
136, 50010812, 125230, 247, 246546.8
137, 50010881, 125230, 247, 246546.8
138, 50010957, 125230, 247, 246546.8
139, 50011028, 125230, 247, 246546.8
140, 50011099, 125230, 247, 246546.8
141, 50011173, 125230, 247, 246546.8
142, 50011263, 125230, 247, 246546.8
143, 50011344, 125230, 247, 246546.8
144, 50011469, 125230, 247, 246546.8
145, 50011536, 125230, 247, 246546.8
146, 50011601, 125230, 247, 246546.8
147, 50011669, 125230, 247, 246546.8
148, 50011735, 125230, 247, 246546.8
149, 50011812, 125230, 247, 246546.8
150, 50011886, 125230, 247, 246546.8
151, 50011965, 125230, 247, 246546.8
152, 50012051, 125230, 247, 246546.8
153, 50012124, 125230, 247, 246546.8
154, 50012197, 125230, 247, 246546.8
155, 50012269, 125230, 247, 246546.8
156, 50012343, 125230, 247, 246546.8
157, 50012420, 125230, 247, 246546.8
158, 50012500, 125230, 247, 246546.8
159, 50012619, 125230, 247, 246546.8
160, 50012702, 125230, 247, 246546.8
161, 50012777, 125230, 247, 246546.8
162, 50012847, 125230, 247, 246546.8
163, 50012913, 125230, 247, 246546.8
164, 50012986, 125230, 247, 246546.8
165, 50013061, 125230, 247, 246546.8
166, 50013140, 125230, 247, 246546.8
167, 50013220, 125230, 247, 246546.8
168, 50013295, 125230, 247, 246546.8
169, 50013369, 125230, 247, 246546.8
170, 50013443, 125230, 247, 246546.8
171, 50013520, 125230, 247, 246546.8
172, 50013604, 125230, 247, 246546.8
173, 50013689, 125230, 247, 246546.8
174, 50013823, 125230, 247, 246546.8
175, 50013896, 125230, 247, 246546.8
176, 50013972, 125352, 50, 49859.68
177, 50014043, 125352, 50, 49859.68
178, 50014116, 125352, 50, 49859.68
179, 50014194, 125352, 50, 49859.68
180, 50014270, 125352, 50, 49859.68
181, 50014354, 125352, 50, 49859.68
182, 50014435, 125352, 50, 49859.68
183, 50014510, 125352, 50, 49859.68
184, 50014586, 125352, 50, 49859.68
185, 50014666, 125352, 50, 49859.68
186, 50014750, 125352, 50, 49859.68
187, 50014834, 125352, 50, 49859.68
188, 50014921, 125352, 50, 49859.68
189, 50015048, 125352, 50, 49859.68
190, 50015122, 125352, 50, 49859.68
191, 50015193, 125352, 50, 49859.68
192, 50015266, 125352, 50, 49859.68
193, 50015341, 125352, 50, 49859.68
194, 50015419, 125352, 50, 49859.68
195, 50015507, 125352, 50, 49859.68
196, 50015594, 125350, 50, 49860.47
197, 50015679, 125352, 50, 49859.68
198, 50015767, 125352, 50, 49859.68
199, 50015849, 125352, 50, 49859.68
200, 50015928, 125352, 50, 49859.68
201, 50016008, 125352, 50, 49859.68
202, 50016093, 125352, 50, 49859.68
203, 50016180, 125352, 50, 49859.68
204, 50016321, 125350, 50, 49860.47
205, 50016401, 125352, 50, 49859.68
206, 50016480, 125352, 50, 49859.68
207, 50016556, 125352, 50, 49859.68
208, 50016635, 125352, 50, 49859.68
209, 50016717, 125352, 50, 49859.68
210, 50016810, 125352, 50, 49859.68
211, 50016896, 125352, 50, 49859.68
212, 50016985, 125352, 50, 49859.68
213, 50017070, 125352, 50, 49859.68
214, 50017160, 125352, 50, 49859.68
215, 50017246, 125352, 50, 49859.68
216, 50017332, 125352, 50, 49859.68
217, 50017417, 125352, 50, 49859.68
218, 50017503, 125352, 50, 49859.68
219, 50017634, 125352, 50, 49859.68
220, 50017719, 125352, 50, 49859.68
221, 50017805, 125352, 50, 49859.68
222, 50017927, 125352, 50, 49859.68
223, 50017988, 125352, 50, 49859.68
224, 50018052, 125352, 50, 49859.68
225, 50018121, 125352, 50, 49859.68
226, 50018185, 125352, 50, 49859.68
227, 50018256, 125352, 50, 49859.68
228, 50018325, 125352, 50, 49859.68
229, 50018395, 125352, 50, 49859.68
230, 50018465, 125352, 50, 49859.68
231, 50018537, 125352, 50, 49859.68
232, 50018606, 125352, 50, 49859.68
233, 50018683, 125350, 50, 49860.47
234, 50018807, 125352, 50, 49859.68
235, 50018872, 125352, 50, 49859.68
236, 50018948, 125702, 100, 99441.7
237, 50019012, 125702, 100, 99441.7
238, 50019082, 125702, 100, 99441.7
239, 50019148, 125702, 100, 99441.7
240, 50019221, 125702, 100, 99441.7
241, 50019293, 125702, 100, 99441.7
242, 50019366, 125702, 100, 99441.7
243, 50019444, 125702, 100, 99441.7
244, 50019521, 125702, 100, 99441.7
245, 50019596, 125702, 100, 99441.7
246, 50019673, 125702, 100, 99441.7
247, 50019746, 125702, 100, 99441.7
248, 50019838, 125702, 100, 99441.7
249, 50019966, 125702, 100, 99441.7
250, 50020037, 125702, 100, 99441.7
251, 50020124, 125702, 100, 99441.7
252, 50020197, 125702, 100, 99441.7
253, 50020269, 125702, 100, 99441.7
254, 50020338, 125702, 100, 99441.7
255, 50020410, 125702, 100, 99441.7
256, 50020492, 125702, 100, 99441.7
257, 50020571, 125702, 100, 99441.7
258, 50020646, 125702, 100, 99441.7
259, 50020720, 125702, 100, 99441.7
260, 50020795, 125702, 100, 99441.7
261, 50020874, 125702, 100, 99441.7
262, 50020948, 125702, 100, 99441.7
263, 50021022, 125702, 100, 99441.7
264, 50021159, 125702, 100, 99441.7
265, 50021235, 125702, 100, 99441.7
266, 50021306, 125702, 100, 99441.7
267, 50021386, 125702, 100, 99441.7
268, 50021455, 125702, 100, 99441.7
269, 50021528, 125702, 100, 99441.7
270, 50021598, 125702, 100, 99441.7
271, 50021671, 125702, 100, 99441.7
272, 50021760, 125702, 100, 99441.7
273, 50021841, 125702, 100, 99441.7
274, 50021918, 125702, 100, 99441.7
275, 50022002, 125702, 100, 99441.7
276, 50022079, 125702, 100, 99441.7
277, 50022159, 125702, 100, 99441.7
278, 50022240, 125702, 100, 99441.7
279, 50022358, 125702, 100, 99441.7
280, 50022438, 125702, 100, 99441.7
281, 50022513, 125702, 100, 99441.7
282, 50022593, 125702, 100, 99441.7
283, 50022671, 125702, 100, 99441.7
284, 50022745, 125702, 100, 99441.7
285, 50022817, 125702, 100, 99441.7
286, 50022897, 125702, 100, 99441.7
287, 50022974, 125702, 100, 99441.7
288, 50023056, 125702, 100, 99441.7
289, 50023135, 125702, 100, 99441.7
290, 50023215, 125702, 100, 99441.7
291, 50023295, 125702, 100, 99441.7
292, 50023376, 125702, 100, 99441.7
293, 50023458, 125702, 100, 99441.7
294, 50023586, 125702, 100, 99441.7
295, 50023661, 125702, 100, 99441.7
296, 50023736, 125702, 100, 99441.7
297, 50023815, 125702, 100, 99441.7
298, 50023897, 125230, 247, 246546.8
299, 50023979, 125230, 247, 246546.8
300, 50024053, 125230, 247, 246546.8
301, 50024130, 125230, 247, 246546.8
302, 50024212, 125230, 247, 246546.8
303, 50024286, 125230, 247, 246546.8
304, 50024367, 125230, 247, 246546.8
305, 50024462, 125230, 247, 246546.8
306, 50024559, 125230, 247, 246546.8
307, 50024648, 125230, 247, 246546.8
308, 50024734, 125230, 247, 246546.8
309, 50024862, 125230, 247, 246546.8
310, 50024940, 125230, 247, 246546.8
311, 50025022, 125230, 247, 246546.8
312, 50025108, 125230, 247, 246546.8
313, 50025192, 125230, 247, 246546.8
314, 50025273, 125230, 247, 246546.8
315, 50025358, 125230, 247, 246546.8
316, 50025439, 125230, 247, 246546.8
317, 50025524, 125230, 247, 246546.8
318, 50025608, 125230, 247, 246546.8
319, 50025688, 125230, 247, 246546.8
320, 50025781, 125230, 247, 246546.8
321, 50025867, 125230, 247, 246546.8
322, 50025958, 125230, 247, 246546.8
323, 50026055, 125230, 247, 246546.8
324, 50026192, 125230, 247, 246546.8
325, 50026266, 125230, 247, 246546.8
326, 50026348, 125230, 247, 246546.8
327, 50026434, 125230, 247, 246546.8
328, 50026521, 125230, 247, 246546.8
329, 50026603, 125230, 247, 246546.8
330, 50026697, 125230, 247, 246546.8
331, 50026783, 125230, 247, 246546.8
332, 50026905, 125230, 247, 246546.8
333, 50026966, 125230, 247, 246546.8
334, 50027054, 125230, 247, 246546.8
335, 50027136, 125230, 247, 246546.8
336, 50027220, 125230, 247, 246546.8
337, 50027294, 125230, 247, 246546.8
338, 50027364, 125230, 247, 246546.8
339, 50027471, 125230, 247, 246546.8
340, 50027529, 125230, 247, 246546.8
341, 50027594, 125230, 247, 246546.8
342, 50027659, 125230, 247, 246546.8
343, 50027730, 125230, 247, 246546.8
344, 50027799, 125230, 247, 246546.8
345, 50027862, 125230, 247, 246546.8
346, 50027928, 125230, 247, 246546.8
347, 50027995, 125230, 247, 246546.8
