sample, time, clock, pulses, frequency
144, 1325996, 125352, 50, 49859.68
145, 1326066, 125352, 50, 49859.68
146, 1326194, 125352, 50, 49859.68
147, 1326270, 125352, 50, 49859.68
148, 1326340, 125352, 50, 49859.68
149, 1326409, 125352, 50, 49859.68
150, 1326480, 125352, 50, 49859.68
151, 1326547, 125352, 50, 49859.68
152, 1326613, 125352, 50, 49859.68
153, 1326682, 125352, 50, 49859.68
154, 1326759, 125352, 50, 49859.68
155, 1326837, 125352, 50, 49859.68
156, 1326911, 125352, 50, 49859.68
157, 1326987, 125352, 50, 49859.68
158, 1327065, 125352, 50, 49859.68
159, 1327138, 125352, 50, 49859.68
160, 1327216, 125352, 50, 49859.68
161, 1327359, 125352, 50, 49859.68
162, 1327428, 125352, 50, 49859.68
163, 1327500, 125352, 50, 49859.68
164, 1327572, 125352, 50, 49859.68
165, 1327640, 125352, 50, 49859.68
166, 1327708, 125352, 50, 49859.68
167, 1327783, 125352, 50, 49859.68
168, 1327861, 125352, 50, 49859.68
169, 1327935, 125352, 50, 49859.68
170, 1328014, 125352, 50, 49859.68
171, 1328094, 125352, 50, 49859.68
172, 1328173, 125352, 50, 49859.68
173, 1328249, 125352, 50, 49859.68
174, 1328325, 125352, 50, 49859.68
175, 1328401, 125352, 50, 49859.68
176, 1328534, 125352, 50, 49859.68
177, 1328612, 125352, 50, 49859.68
178, 1328688, 125352, 50, 49859.68
179, 1328767, 125352, 50, 49859.68
180, 1328850, 125352, 50, 49859.68
181, 1328927, 125352, 50, 49859.68
182, 1328997, 125352, 50, 49859.68
183, 1329070, 125352, 50, 49859.68
184, 1329148, 125352, 50, 49859.68
185, 1329227, 125352, 50, 49859.68
186, 1329312, 125352, 50, 49859.68
187, 1329395, 125352, 50, 49859.68
188, 1329477, 125352, 50, 49859.68
189, 1329554, 125352, 50, 49859.68
190, 1329638, 125352, 50, 49859.68
191, 1329785, 125352, 50, 49859.68
192, 1329865, 125352, 50, 49859.68
193, 1329943, 125352, 50, 49859.68
194, 1330028, 125352, 50, 49859.68
195, 1330106, 125352, 50, 49859.68
196, 1330189, 125352, 50, 49859.68
197, 1330265, 125352, 50, 49859.68
198, 1330343, 125352, 50, 49859.68
199, 1330420, 125352, 50, 49859.68
200, 1330499, 125352, 50, 49859.68
201, 1330586, 125352, 50, 49859.68
202, 1330671, 125702, 100, 99441.7
203, 1330761, 125702, 100, 99441.7
204, 1330848, 125702, 100, 99441.7
205, 1330932, 125702, 100, 99441.7
206, 1331075, 125702, 100, 99441.7
207, 1331151, 125702, 100, 99441.7
208, 1331227, 125702, 100, 99441.7
209, 1331311, 125702, 100, 99441.7
210, 1331393, 125702, 100, 99441.7
211, 1331477, 125702, 100, 99441.7
212, 1331561, 125702, 100, 99441.7
213, 1331639, 125702, 100, 99441.7
214, 1331726, 125702, 100, 99441.7
215, 1331812, 125702, 100, 99441.7
216, 1331897, 125702, 100, 99441.7
217, 1331986, 125702, 100, 99441.7
218, 1332079, 125702, 100, 99441.7
219, 1332178, 125702, 100, 99441.7
220, 1332263, 125702, 100, 99441.7
221, 1332414, 125702, 100, 99441.7
222, 1332499, 125702, 100, 99441.7
223, 1332582, 125702, 100, 99441.7
224, 1332670, 125702, 100, 99441.7
225, 1332767, 125702, 100, 99441.7
226, 1332856, 125702, 100, 99441.7
227, 1332946, 125702, 100, 99441.7
228, 1333074, 125702, 100, 99441.7
229, 1333142, 125702, 100, 99441.7
230, 1333226, 125702, 100, 99441.7
231, 1333304, 125702, 100, 99441.7
232, 1333380, 125702, 100, 99441.7
233, 1333467, 125702, 100, 99441.7
234, 1333540, 125702, 100, 99441.7
235, 1333612, 125702, 100, 99441.7
236, 1333737, 125702, 100, 99441.7
237, 1333800, 125702, 100, 99441.7
238, 1333867, 125702, 100, 99441.7
239, 1333936, 125702, 100, 99441.7
240, 1334006, 125702, 100, 99441.7
241, 1334073, 125702, 100, 99441.7
242, 1334144, 125702, 100, 99441.7
243, 1334210, 125702, 100, 99441.7
244, 1334277, 125702, 100, 99441.7
245, 1334358, 125702, 100, 99441.7
246, 1334432, 125702, 100, 99441.7
247, 1334503, 125702, 100, 99441.7
248, 1334580, 125702, 100, 99441.7
249, 1334647, 125702, 100, 99441.7
250, 1334720, 125702, 100, 99441.7
251, 1334854, 125702, 100, 99441.7
252, 1334925, 125702, 100, 99441.7
253, 1334994, 125702, 100, 99441.7
254, 1335071, 125702, 100, 99441.7
255, 1335138, 125702, 100, 99441.7
256, 1335207, 125702, 100, 99441.7
257, 1335277, 125702, 100, 99441.7
258, 1335345, 125700, 100, 99443.28
259, 1335423, 125702, 100, 99441.7
260, 1335497, 125702, 100, 99441.7
261, 1335573, 125702, 100, 99441.7
262, 1335649, 125230, 247, 246546.8
263, 1335722, 125230, 247, 246546.8
264, 1335795, 125230, 247, 246546.8
265, 1335869, 125230, 247, 246546.8
266, 1336001, 125230, 247, 246546.8
267, 1336075, 125230, 247, 246546.8
268, 1336144, 125230, 247, 246546.8
269, 1336214, 125230, 247, 246546.8
270, 1336282, 125230, 247, 246546.8
271, 1336356, 125230, 247, 246546.8
272, 1336427, 125230, 247, 246546.8
273, 1336500, 125230, 247, 246546.8
274, 1336572, 125230, 247, 246546.8
275, 1336651, 125230, 247, 246546.8
276, 1336730, 125230, 247, 246546.8
277, 1336811, 125230, 247, 246546.8
278, 1336883, 125230, 247, 246546.8
279, 1336960, 125230, 247, 246546.8
280, 1337037, 125230, 247, 246546.8
281, 1337177, 125230, 247, 246546.8
282, 1337249, 125230, 247, 246546.8
283, 1337327, 125230, 247, 246546.8
284, 1337407, 125230, 247, 246546.8
285, 1337484, 125230, 247, 246546.8
286, 1337558, 125230, 247, 246546.8
287, 1337634, 125230, 247, 246546.8
288, 1337709, 125230, 247, 246546.8
289, 1337792, 125230, 247, 246546.8
290, 1337876, 125230, 247, 246546.8
291, 1337957, 125230, 247, 246546.8
292, 1338037, 125230, 247, 246546.8
293, 1338117, 125230, 247, 246546.8
294, 1338196, 125230, 247, 246546.8
295, 1338276, 125230, 247, 246546.8
296, 1338417, 125230, 247, 246546.8
297, 1338487, 125230, 247, 246546.8
298, 1338565, 125230, 247, 246546.8
299, 1338637, 125230, 247, 246546.8
300, 1338718, 125230, 247, 246546.8
301, 1338794, 125230, 247, 246546.8
302, 1338873, 125230, 247, 246546.8
303, 1338952, 125230, 247, 246546.8
304, 1339036, 125230, 247, 246546.8
305, 1339114, 125230, 247, 246546.8
306, 1339203, 125230, 247, 246546.8
307, 1339283, 125230, 247, 246546.8
308, 1339363, 125230, 247, 246546.8
309, 1339447, 125230, 247, 246546.8
310, 1339525, 125230, 247, 246546.8
311, 1339693, 125230, 247, 246546.8
312, 1339778, 125230, 247, 246546.8
313, 1339867, 125232, 247, 246542.8
314, 1339954, 125230, 247, 246546.8
315, 1340036, 125230, 247, 246546.8
316, 1340110, 125230, 247, 246546.8
317, 1340190, 125230, 247, 246546.8
318, 1340269, 125230, 247, 246546.8
319, 1340353, 125232, 247, 246542.8
320, 1340438, 125230, 247, 246546.8
321, 1340529, 125230, 247, 246546.8
322, 1340617, 125230, 247, 246546.8
323, 1340699, 125352, 50, 49859.68
324, 1340783, 125352, 50, 49859.68
325, 1340870, 125352, 50, 49859.68
326, 1341013, 125352, 50, 49859.68
327, 1341093, 125352, 50, 49859.68
328, 1341179, 125352, 50, 49859.68
329, 1341265, 125352, 50, 49859.68
330, 1341342, 125352, 50, 49859.68
331, 1341425, 125352, 50, 49859.68
332, 1341509, 125352, 50, 49859.68
333, 1341589, 125352, 50, 49859.68
334, 1341679, 125352, 50, 49859.68
335, 1341767, 125352, 50, 49859.68
336, 1341862, 125352, 50, 49859.68
337, 1341959, 125352, 50, 49859.68
338, 1342050, 125352, 50, 49859.68
339, 1342137, 125352, 50, 49859.68
340, 1342265, 125352, 50, 49859.68
341, 1342401, 125352, 50, 49859.68
342, 1342473, 125352, 50, 49859.68
343, 1342548, 125352, 50, 49859.68
344, 1342610, 125352, 50, 49859.68
345, 1342669, 125352, 50, 49859.68
346, 1342737, 125352, 50, 49859.68
347, 1342803, 125352, 50, 49859.68
348, 1342874, 125352, 50, 49859.68
349, 1342944, 125350, 50, 49860.47
350, 1343009, 125352, 50, 49859.68
351, 1343078, 125352, 50, 49859.68
352, 1343145, 125352, 50, 49859.68
353, 1343211, 125352, 50, 49859.68
354, 1343279, 125352, 50, 49859.68
355, 1343353, 125352, 50, 49859.68
356, 1343489, 125352, 50, 49859.68
357, 1343551, 125352, 50, 49859.68
358, 1343620, 125352, 50, 49859.68
359, 1343682, 125352, 50, 49859.68
360, 1343752, 125352, 50, 49859.68
361, 1343825, 125352, 50, 49859.68
362, 1343898, 125352, 50, 49859.68
363, 1343969, 125352, 50, 49859.68
364, 1344034, 125352, 50, 49859.68
365, 1344102, 125352, 50, 49859.68
366, 1344172, 125352, 50, 49859.68
367, 1344242, 125352, 50, 49859.68
368, 1344318, 125352, 50, 49859.68
369, 1344394, 125352, 50, 49859.68
370, 1344472, 125352, 50, 49859.68
371, 1344613, 125352, 50, 49859.68
372, 1344677, 125352, 50, 49859.68
373, 1344743, 125352, 50, 49859.68
374, 1344809, 125352, 50, 49859.68
375, 1344882, 125352, 50, 49859.68
376, 1344955, 125352, 50, 49859.68
377, 1345028, 125352, 50, 49859.68
378, 1345103, 125352, 50, 49859.68
379, 1345176, 125352, 50, 49859.68
380, 1345252, 125352, 50, 49859.68
381, 1345325, 125352, 50, 49859.68
382, 1345401, 125352, 50, 49859.68
383, 1345485, 125352, 50, 49859.68
384, 1345561, 125352, 50, 49859.68
385, 1345639, 125702, 100, 99441.7
386, 1345784, 125702, 100, 99441.7
387, 1345853, 125702, 100, 99441.7
388, 1345918, 125702, 100, 99441.7
389, 1345984, 125702, 100, 99441.7
390, 1346056, 125702, 100, 99441.7
391, 1346130, 125702, 100, 99441.7
392, 1346207, 125702, 100, 99441.7
393, 1346278, 125702, 100, 99441.7
394, 1346356, 125702, 100, 99441.7
395, 1346429, 125702, 100, 99441.7
396, 1346503, 125702, 100, 99441.7
397, 1346579, 125702, 100, 99441.7
398, 1346662, 125702, 100, 99441.7
399, 1346745, 125702, 100, 99441.7
400, 1346829, 125702, 100, 99441.7
401, 1346977, 125702, 100, 99441.7
402, 1347047, 125702, 100, 99441.7
403, 1347120, 125702, 100, 99441.7
404, 1347190, 125702, 100, 99441.7
405, 1347265, 125702, 100, 99441.7
406, 1347346, 125702, 100, 99441.7
407, 1347424, 125702, 100, 99441.7
408, 1347502, 125702, 100, 99441.7
409, 1347589, 125702, 100, 99441.7
410, 1347664, 125702, 100, 99441.7
411, 1347746, 125702, 100, 99441.7
412, 1347823, 125702, 100, 99441.7
413, 1347901, 125702, 100, 99441.7
414, 1347991, 125702, 100, 99441.7
415, 1348081, 125702, 100, 99441.7
416, 1348219, 125702, 100, 99441.7
417, 1348297, 125702, 100, 99441.7
418, 1348368, 125702, 100, 99441.7
419, 1348446, 125702, 100, 99441.7
420, 1348518, 125702, 100, 99441.7
421, 1348596, 125702, 100, 99441.7
422, 1348679, 125702, 100, 99441.7
423, 1348760, 125702, 100, 99441.7
424, 1348844, 125702, 100, 99441.7
425, 1348926, 125702, 100, 99441.7
426, 1349006, 125702, 100, 99441.7
427, 1349088, 125702, 100, 99441.7
428, 1349170, 125702, 100, 99441.7
429, 1349261, 125702, 100, 99441.7
430, 1349350, 125702, 100, 99441.7
431, 1349512, 125702, 100, 99441.7
432, 1349592, 125702, 100, 99441.7
433, 1349682, 125702, 100, 99441.7
434, 1349769, 125702, 100, 99441.7
435, 1349853, 125702, 100, 99441.7
436, 1349942, 125702, 100, 99441.7
437, 1350032, 125702, 100, 99441.7
438, 1350124, 125702, 100, 99441.7
439, 1350211, 125702, 100, 99441.7
440, 1350304, 125702, 100, 99441.7
441, 1350392, 125702, 100, 99441.7
442, 1350476, 125702, 100, 99441.7
443, 1350564, 125702, 100, 99441.7
444, 1350656, 125230, 247, 246546.8
445, 1350746, 125230, 247, 246546.8
446, 1350892, 125230, 247, 246546.8
447, 1350973, 125230, 247, 246546.8
448, 1351057, 125230, 247, 246546.8
449, 1351137, 125230, 247, 246546.8
450, 1351220, 125230, 247, 246546.8
451, 1351303, 125230, 247, 246546.8
452, 1351399, 125230, 247, 246546.8
453, 1351493, 125230, 247, 246546.8
454, 1351560, 125230, 247, 246546.8
455, 1351630, 125230, 247, 246546.8
456, 1351697, 125230, 247, 246546.8
457, 1351770, 125230, 247, 246546.8
458, 1351834, 125230, 247, 246546.8
459, 1351907, 125230, 247, 246546.8
460, 1351979, 125230, 247, 246546.8
461, 1352120, 125230, 247, 246546.8
462, 1352185, 125230, 247, 246546.8
463, 1352248, 125230, 247, 246546.8
464, 1352309, 125230, 247, 246546.8
465, 1352369, 125230, 247, 246546.8
466, 1352431, 125230, 247, 246546.8
467, 1352502, 125230, 247, 246546.8
468, 1352571, 125230, 247, 246546.8
469, 1352644, 125230, 247, 246546.8
470, 1352720, 125230, 247, 246546.8
471, 1352793, 125230, 247, 246546.8
472, 1352865, 125230, 247, 246546.8
473, 1352931, 125230, 247, 246546.8
474, 1353000, 125230, 247, 246546.8
475, 1353073, 125230, 247, 246546.8
476, 1353204, 125230, 247, 246546.8
477, 1353269, 125230, 247, 246546.8
478, 1353337, 125230, 247, 246546.8
479, 1353400, 125230, 247, 246546.8
480, 1353464, 125230, 247, 246546.8
481, 1353534, 125230, 247, 246546.8
482, 1353609, 125230, 247, 246546.8
483, 1353685, 125230, 247, 246546.8
484, 1353761, 125230, 247, 246546.8
485, 1353834, 125230, 247, 246546.8
486, 1353911, 125230, 247, 246546.8
487, 1353982, 125230, 247, 246546.8
488, 1354055, 125230, 247, 246546.8
489, 1354131, 125230, 247, 246546.8
490, 1354206, 125230, 247, 246546.8
491, 1354349, 125230, 247, 246546.8
492, 1354421, 125230, 247, 246546.8
493, 1354485, 125230, 247, 246546.8
494, 1354553, 125230, 247, 246546.8
495, 1354624, 125230, 247, 246546.8
496, 1354700, 125230, 247, 246546.8
497, 1354772, 125230, 247, 246546.8
498, 1354848, 125230, 247, 246546.8
499, 1354922, 125230, 247, 246546.8
500, 1354994, 125230, 247, 246546.8
501, 1355066, 125230, 247, 246546.8
502, 1355137, 125230, 247, 246546.8
503, 1355213, 125230, 247, 246546.8
504, 1355289, 125230, 247, 246546.8
505, 1355373, 125230, 247, 246546.8
506, 1355514, 125230, 247, 246546.8
507, 1355588, 125230, 247, 246546.8
508, 1355663, 125352, 50, 49859.68
509, 1355737, 125352, 50, 49859.68
510, 1355806, 125352, 50, 49859.68
511, 1355877, 125352, 50, 49859.68
512, 1355952, 125352, 50, 49859.68
513, 1356032, 125352, 50, 49859.68
514, 1356113, 125352, 50, 49859.68
515, 1356193, 125352, 50, 49859.68
516, 1356270, 125352, 50, 49859.68
517, 1356345, 125352, 50, 49859.68
518, 1356425, 125352, 50, 49859.68
519, 1356506, 125352, 50, 49859.68
520, 1356592, 125352, 50, 49859.68
521, 1356742, 125352, 50, 49859.68
522, 1356821, 125352, 50, 49859.68
523, 1356897, 125352, 50, 49859.68
524, 1356977, 125352, 50, 49859.68
525, 1357050, 125352, 50, 49859.68
526, 1357126, 125352, 50, 49859.68
527, 1357199, 125352, 50, 49859.68
528, 1357277, 125352, 50, 49859.68
529, 1357358, 125352, 50, 49859.68
530, 1357443, 125352, 50, 49859.68
531, 1357526, 125352, 50, 49859.68
532, 1357611, 125352, 50, 49859.68
533, 1357691, 125352, 50, 49859.68
534, 1357774, 125352, 50, 49859.68
535, 1357863, 125352, 50, 49859.68
536, 1358001, 125352, 50, 49859.68
537, 1358082, 125352, 50, 49859.68
538, 1358160, 125352, 50, 49859.68
539, 1358241, 125352, 50, 49859.68
540, 1358324, 125352, 50, 49859.68
541, 1358401, 125352, 50, 49859.68
542, 1358485, 125352, 50, 49859.68
543, 1358569, 125352, 50, 49859.68
544, 1358650, 125352, 50, 49859.68
545, 1358738, 125352, 50, 49859.68
546, 1358828, 125352, 50, 49859.68
547, 1358926, 125352, 50, 49859.68
548, 1359009, 125352, 50, 49859.68
549, 1359094, 125352, 50, 49859.68
550, 1359183, 125352, 50, 49859.68
551, 1359343, 125352, 50, 49859.68
552, 1359427, 125352, 50, 49859.68
553, 1359517, 125350, 50, 49860.47
554, 1359605, 125352, 50, 49859.68
555, 1359689, 125352, 50, 49859.68
556, 1359772, 125352, 50, 49859.68
557, 1359858, 125352, 50, 49859.68
558, 1359960, 125352, 50, 49859.68
559, 1360055, 125352, 50, 49859.68
560, 1360145, 125352, 50, 49859.68
561, 1360247, 125352, 50, 49859.68
562, 1360339, 125352, 50, 49859.68
563, 1360430, 125352, 50, 49859.68
564, 1360518, 125352, 50, 49859.68
565, 1360650, 125352, 50, 49859.68
566, 1360779, 125702, 100, 99441.7
567, 1360842, 125702, 100, 99441.7
568, 1360905, 125702, 100, 99441.7
569, 1360972, 125702, 100, 99441.7
570, 1361036, 125702, 100, 99441.7
571, 1361098, 125702, 100, 99441.7
572, 1361172, 125702, 100, 99441.7
573, 1361247, 125702, 100, 99441.7
574, 1361314, 125702, 100, 99441.7
575, 1361387, 125702, 100, 99441.7
576, 1361452, 125702, 100, 99441.7
577, 1361522, 125702, 100, 99441.7
578, 1361587, 125702, 100, 99441.7
579, 1361664, 125702, 100, 99441.7
580, 1361736, 125702, 100, 99441.7
581, 1361882, 125702, 100, 99441.7
582, 1361947, 125702, 100, 99441.7
583, 1362013, 125702, 100, 99441.7
584, 1362078, 125702, 100, 99441.7
585, 1362141, 125702, 100, 99441.7
586, 1362214, 125702, 100, 99441.7
587, 1362281, 125702, 100, 99441.7
588, 1362355, 125702, 100, 99441.7
589, 1362425, 125702, 100, 99441.7
590, 1362492, 125702, 100, 99441.7
591, 1362561, 125702, 100, 99441.7
592, 1362634, 125702, 100, 99441.7
593, 1362707, 125702, 100, 99441.7
594, 1362784, 125702, 100, 99441.7
595, 1362860, 125702, 100, 99441.7
596, 1362996, 125702, 100, 99441.7
597, 1363062, 125702, 100, 99441.7
598, 1363132, 125702, 100, 99441.7
599, 1363199, 125702, 100, 99441.7
600, 1363272, 125702, 100, 99441.7
601, 1363342, 125702, 100, 99441.7
602, 1363417, 125702, 100, 99441.7
603, 1363495, 125702, 100, 99441.7
604, 1363572, 125702, 100, 99441.7
605, 1363642, 125702, 100, 99441.7
606, 1363713, 125702, 100, 99441.7
607, 1363790, 125702, 100, 99441.7
608, 1363860, 125702, 100, 99441.7
609, 1363938, 125702, 100, 99441.7
610, 1364019, 125702, 100, 99441.7
611, 1364166, 125702, 100, 99441.7
612, 1364237, 125702, 100, 99441.7
613, 1364313, 125702, 100, 99441.7
614, 1364383, 125702, 100, 99441.7
615, 1364455, 125702, 100, 99441.7
616, 1364533, 125702, 100, 99441.7
617, 1364610, 125702, 100, 99441.7
618, 1364688, 125702, 100, 99441.7
619, 1364764, 125702, 100, 99441.7
620, 1364841, 125702, 100, 99441.7
621, 1364915, 125702, 100, 99441.7
622, 1364994, 125702, 100, 99441.7
623, 1365074, 125702, 100, 99441.7
624, 1365150, 125702, 100, 99441.7
625, 1365235, 125702, 100, 99441.7
626, 1365370, 125702, 100, 99441.7
627, 1365449, 125702, 100, 99441.7
628, 1365523, 125702, 100, 99441.7
629, 1365591, 125702, 100, 99441.7
630, 1365665, 125230, 247, 246546.8
631, 1365745, 125230, 247, 246546.8
632, 1365818, 125230, 247, 246546.8
633, 1365901, 125230, 247, 246546.8
634, 1365978, 125230, 247, 246546.8
635, 1366055, 125230, 247, 246546.8
636, 1366134, 125230, 247, 246546.8
637, 1366209, 125230, 247, 246546.8
638, 1366314, 125230, 247, 246546.8
639, 1366406, 125230, 247, 246546.8
640, 1366496, 125230, 247, 246546.8
641, 1366649, 125230, 247, 246546.8
642, 1366723, 125230, 247, 246546.8
643, 1366793, 125230, 247, 246546.8
644, 1366867, 125230, 247, 246546.8
645, 1366941, 125230, 247, 246546.8
646, 1367022, 125230, 247, 246546.8
647, 1367103, 125230, 247, 246546.8
648, 1367189, 125230, 247, 246546.8
649, 1367275, 125230, 247, 246546.8
650, 1367353, 125230, 247, 246546.8
651, 1367437, 125230, 247, 246546.8
652, 1367524, 125230, 247, 246546.8
653, 1367608, 125230, 247, 246546.8
654, 1367693, 125230, 247, 246546.8
655, 1367787, 125230, 247, 246546.8
656, 1367938, 125230, 247, 246546.8
657, 1368011, 125230, 247, 246546.8
658, 1368090, 125230, 247, 246546.8
659, 1368171, 125230, 247, 246546.8
660, 1368249, 125230, 247, 246546.8
661, 1368335, 125232, 247, 246542.8
662, 1368419, 125230, 247, 246546.8
663, 1368512, 125230, 247, 246546.8
664, 1368602, 125230, 247, 246546.8
665, 1368688, 125230, 247, 246546.8
666, 1368771, 125230, 247, 246546.8
667, 1368858, 125230, 247, 246546.8
668, 1368948, 125230, 247, 246546.8
669, 1369048, 125230, 247, 246546.8
670, 1369151, 125230, 247, 246546.8
671, 1369301, 125230, 247, 246546.8
672, 1369375, 125230, 247, 246546.8
673, 1369460, 125230, 247, 246546.8
674, 1369543, 125230, 247, 246546.8
675, 1369631, 125230, 247, 246546.8
676, 1369718, 125230, 247, 246546.8
677, 1369799, 125230, 247, 246546.8
678, 1369916, 125230, 247, 246546.8
679, 1369979, 125230, 247, 246546.8
680, 1370047, 125230, 247, 246546.8
681, 1370115, 125230, 247, 246546.8
682, 1370190, 125230, 247, 246546.8
683, 1370257, 125230, 247, 246546.8
684, 1370330, 125230, 247, 246546.8
685, 1370397, 125230, 247, 246546.8
686, 1370529, 125230, 247, 246546.8
687, 1370597, 125230, 247, 246546.8
688, 1370663, 125352, 50, 49859.68
689, 1370729, 125352, 50, 49859.68
690, 1370790, 125352, 50, 49859.68
691, 1370862, 125352, 50, 49859.68
692, 1370928, 125352, 50, 49859.68
693, 1370993, 125352, 50, 49859.68
694, 1371062, 125352, 50, 49859.68
695, 1371132, 125352, 50, 49859.68
696, 1371203, 125352, 50, 49859.68
697, 1371272, 125352, 50, 49859.68
